TimeSec,CurX,CurY,CurZ,TgtX,TgtY,TgtZ
1.75104e+09,0.334199,-0.0975795,0.833306,0.311618,-0.0238794,0.84579
1.75104e+09,0.334199,-0.0975795,0.833306,0.316412,-0.0238741,0.841732
1.75104e+09,0.334199,-0.0975795,0.833306,0.316412,-0.0238741,0.841732
1.75104e+09,0.365204,-0.0983935,0.805853,0.316412,-0.0238741,0.841732
1.75104e+09,0.365204,-0.0983935,0.805853,0.316412,-0.0238741,0.841732
1.75104e+09,0.365204,-0.0983935,0.805853,0.316412,-0.0238741,0.841732
1.75104e+09,0.365204,-0.0983935,0.805853,0.316412,-0.0238741,0.841732
1.75104e+09,0.365204,-0.0983935,0.805853,0.316412,-0.0238741,0.841732
1.75104e+09,0.365204,-0.0983935,0.805853,0.316412,-0.0238741,0.841732
1.75104e+09,0.365204,-0.0983935,0.805853,0.316412,-0.0238741,0.841732
1.75104e+09,0.365204,-0.0983935,0.805853,0.316412,-0.0238741,0.841732
1.75104e+09,0.365204,-0.0983935,0.805853,0.32117,-0.0238372,0.837723
1.75104e+09,0.350492,-0.0782364,0.821641,0.32117,-0.0238372,0.837723
1.75104e+09,0.350492,-0.0782364,0.821641,0.32117,-0.0238372,0.837723
1.75104e+09,0.350492,-0.0782364,0.821641,0.32117,-0.0238372,0.837723
1.75104e+09,0.350492,-0.0782364,0.821641,0.32117,-0.0238372,0.837723
1.75104e+09,0.350492,-0.0782364,0.821641,0.32117,-0.0238372,0.837723
1.75104e+09,0.350492,-0.0782364,0.821641,0.32117,-0.0238372,0.837723
1.75104e+09,0.350492,-0.0782364,0.821641,0.32117,-0.0238372,0.837723
1.75104e+09,0.350492,-0.0782364,0.821641,0.32117,-0.0238372,0.837723
1.75104e+09,0.350492,-0.0782364,0.821641,0.32117,-0.0238372,0.837723
1.75104e+09,0.350492,-0.0782364,0.821641,0.32589,-0.0237697,0.833763
1.75104e+09,0.350492,-0.0782364,0.821641,0.32589,-0.0237697,0.833763
1.75104e+09,0.350492,-0.0782364,0.821641,0.32589,-0.0237697,0.833763
1.75104e+09,0.344032,-0.0171146,0.825748,0.32589,-0.0237697,0.833763
1.75104e+09,0.344032,-0.0171146,0.825748,0.32589,-0.0237697,0.833763
1.75104e+09,0.344032,-0.0171146,0.825748,0.32589,-0.0237697,0.833763
1.75104e+09,0.344032,-0.0171146,0.825748,0.32589,-0.0237697,0.833763
1.75104e+09,0.344032,-0.0171146,0.825748,0.32589,-0.0237697,0.833763
1.75104e+09,0.344032,-0.0171146,0.825748,0.32589,-0.0237697,0.833763
1.75104e+09,0.344032,-0.0171146,0.825748,0.32589,-0.0237697,0.833763
1.75104e+09,0.344032,-0.0171146,0.825748,0.330571,-0.0236725,0.829853
1.75104e+09,0.344032,-0.0171146,0.825748,0.330571,-0.0236725,0.829853
1.75104e+09,0.344032,-0.0171146,0.825748,0.330571,-0.0236725,0.829853
1.75104e+09,0.344032,-0.0171146,0.825748,0.330571,-0.0236725,0.829853
1.75104e+09,0.310549,0.0259295,0.830845,0.330571,-0.0236725,0.829853
1.75104e+09,0.310549,0.0259295,0.830845,0.330571,-0.0236725,0.829853
1.75104e+09,0.310549,0.0259295,0.830845,0.330571,-0.0236725,0.829853
1.75104e+09,0.310549,0.0259295,0.830845,0.330571,-0.0236725,0.829853
1.75104e+09,0.310549,0.0259295,0.830845,0.330571,-0.0236725,0.829853
1.75104e+09,0.310549,0.0259295,0.830845,0.330571,-0.0236725,0.829853
1.75104e+09,0.310549,0.0259295,0.830845,0.335212,-0.0235466,0.825994
1.75104e+09,0.310549,0.0259295,0.830845,0.335212,-0.0235466,0.825994
1.75104e+09,0.310549,0.0259295,0.830845,0.335212,-0.0235466,0.825994
1.75104e+09,0.310549,0.0259295,0.830845,0.335212,-0.0235466,0.825994
1.75104e+09,0.310549,0.0259295,0.830845,0.335212,-0.0235466,0.825994
1.75104e+09,0.324288,0.0195839,0.808227,0.335212,-0.0235466,0.825994
1.75104e+09,0.324288,0.0195839,0.808227,0.335212,-0.0235466,0.825994
1.75104e+09,0.324288,0.0195839,0.808227,0.335212,-0.0235466,0.825994
1.75104e+09,0.324288,0.0195839,0.808227,0.335212,-0.0235466,0.825994
1.75104e+09,0.324288,0.0195839,0.808227,0.335212,-0.0235466,0.825994
1.75104e+09,0.324288,0.0195839,0.808227,0.339812,-0.0233929,0.822185
1.75104e+09,0.324288,0.0195839,0.808227,0.339812,-0.0233929,0.822185
1.75104e+09,0.324288,0.0195839,0.808227,0.339812,-0.0233929,0.822185
1.75104e+09,0.324288,0.0195839,0.808227,0.339812,-0.0233929,0.822185
1.75104e+09,0.324288,0.0195839,0.808227,0.339812,-0.0233929,0.822185
1.75104e+09,0.353191,-0.0197703,0.778231,0.339812,-0.0233929,0.822185
1.75104e+09,0.353191,-0.0197703,0.778231,0.339812,-0.0233929,0.822185
1.75104e+09,0.353191,-0.0197703,0.778231,0.339812,-0.0233929,0.822185
1.75104e+09,0.353191,-0.0197703,0.778231,0.339812,-0.0233929,0.822185
1.75104e+09,0.353191,-0.0197703,0.778231,0.339812,-0.0233929,0.822185
1.75104e+09,0.353191,-0.0197703,0.778231,0.34437,-0.0232126,0.818428
1.75104e+09,0.353191,-0.0197703,0.778231,0.34437,-0.0232126,0.818428
1.75104e+09,0.353191,-0.0197703,0.778231,0.34437,-0.0232126,0.818428
1.75104e+09,0.353191,-0.0197703,0.778231,0.34437,-0.0232126,0.818428
1.75104e+09,0.353191,-0.0197703,0.778231,0.34437,-0.0232126,0.818428
1.75104e+09,0.353191,-0.0197703,0.778231,0.34437,-0.0232126,0.818428
1.75104e+09,0.346622,-0.133129,0.777692,0.34437,-0.0232126,0.818428
1.75104e+09,0.346622,-0.133129,0.777692,0.34437,-0.0232126,0.818428
1.75104e+09,0.346622,-0.133129,0.777692,0.34437,-0.0232126,0.818428
1.75104e+09,0.346622,-0.133129,0.777692,0.34437,-0.0232126,0.818428
1.75104e+09,0.346622,-0.133129,0.777692,0.348885,-0.0230064,0.814722
1.75104e+09,0.346622,-0.133129,0.777692,0.348885,-0.0230064,0.814722
1.75104e+09,0.346622,-0.133129,0.777692,0.348885,-0.0230064,0.814722
1.75104e+09,0.346622,-0.133129,0.777692,0.348885,-0.0230064,0.814722
1.75104e+09,0.346622,-0.133129,0.777692,0.348885,-0.0230064,0.814722
1.75104e+09,0.346622,-0.133129,0.777692,0.348885,-0.0230064,0.814722
1.75104e+09,0.346622,-0.133129,0.777692,0.348885,-0.0230064,0.814722
1.75104e+09,0.370592,-0.143352,0.75364,0.348885,-0.0230064,0.814722
1.75104e+09,0.370592,-0.143352,0.75364,0.348885,-0.0230064,0.814722
1.75104e+09,0.370592,-0.143352,0.75364,0.348885,-0.0230064,0.814722
1.75104e+09,0.370592,-0.143352,0.75364,0.353356,-0.0227754,0.811067
1.75104e+09,0.370592,-0.143352,0.75364,0.353356,-0.0227754,0.811067
1.75104e+09,0.370592,-0.143352,0.75364,0.353356,-0.0227754,0.811067
1.75104e+09,0.370592,-0.143352,0.75364,0.353356,-0.0227754,0.811067
1.75104e+09,0.370592,-0.143352,0.75364,0.353356,-0.0227754,0.811067
1.75104e+09,0.370592,-0.143352,0.75364,0.353356,-0.0227754,0.811067
1.75104e+09,0.370592,-0.143352,0.75364,0.353356,-0.0227754,0.811067
1.75104e+09,0.370592,-0.143352,0.75364,0.353356,-0.0227754,0.811067
1.75104e+09,0.367153,-0.136002,0.763514,0.353356,-0.0227754,0.811067
1.75104e+09,0.367153,-0.136002,0.763514,0.357782,-0.0225205,0.807465
1.75104e+09,0.367153,-0.136002,0.763514,0.357782,-0.0225205,0.807465
1.75104e+09,0.367153,-0.136002,0.763514,0.357782,-0.0225205,0.807465
1.75104e+09,0.367153,-0.136002,0.763514,0.357782,-0.0225205,0.807465
1.75104e+09,0.367153,-0.136002,0.763514,0.357782,-0.0225205,0.807465
1.75104e+09,0.367153,-0.136002,0.763514,0.357782,-0.0225205,0.807465
1.75104e+09,0.367153,-0.136002,0.763514,0.357782,-0.0225205,0.807465
1.75104e+09,0.367153,-0.136002,0.763514,0.357782,-0.0225205,0.807465
1.75104e+09,0.367153,-0.136002,0.763514,0.357782,-0.0225205,0.807465
1.75104e+09,0.346434,-0.11794,0.7771,0.357782,-0.0225205,0.807465
1.75104e+09,0.346434,-0.11794,0.7771,0.362162,-0.0222428,0.803915
1.75104e+09,0.346434,-0.11794,0.7771,0.362162,-0.0222428,0.803915
1.75104e+09,0.346434,-0.11794,0.7771,0.362162,-0.0222428,0.803915
1.75104e+09,0.346434,-0.11794,0.7771,0.362162,-0.0222428,0.803915
1.75104e+09,0.346434,-0.11794,0.7771,0.362162,-0.0222428,0.803915
1.75104e+09,0.346434,-0.11794,0.7771,0.362162,-0.0222428,0.803915
1.75104e+09,0.346434,-0.11794,0.7771,0.362162,-0.0222428,0.803915
1.75104e+09,0.346434,-0.11794,0.7771,0.362162,-0.0222428,0.803915
1.75104e+09,0.346434,-0.11794,0.7771,0.362162,-0.0222428,0.803915
1.75104e+09,0.346434,-0.11794,0.7771,0.362162,-0.0222428,0.803915
1.75104e+09,0.330785,-0.0803324,0.778484,0.366494,-0.0219431,0.800419
1.75104e+09,0.330785,-0.0803324,0.778484,0.366494,-0.0219431,0.800419
1.75104e+09,0.330785,-0.0803324,0.778484,0.366494,-0.0219431,0.800419
1.75104e+09,0.330785,-0.0803324,0.778484,0.366494,-0.0219431,0.800419
1.75104e+09,0.330785,-0.0803324,0.778484,0.366494,-0.0219431,0.800419
1.75104e+09,0.330785,-0.0803324,0.778484,0.366494,-0.0219431,0.800419
1.75104e+09,0.330785,-0.0803324,0.778484,0.366494,-0.0219431,0.800419
1.75104e+09,0.330785,-0.0803324,0.778484,0.366494,-0.0219431,0.800419
1.75104e+09,0.330785,-0.0803324,0.778484,0.366494,-0.0219431,0.800419
1.75104e+09,0.330785,-0.0803324,0.778484,0.366494,-0.0219431,0.800419
1.75104e+09,0.330785,-0.0803324,0.778484,0.370777,-0.0216225,0.796975
1.75104e+09,0.331941,-0.0326094,0.775098,0.370777,-0.0216225,0.796975
1.75104e+09,0.331941,-0.0326094,0.775098,0.370777,-0.0216225,0.796975
1.75104e+09,0.331941,-0.0326094,0.775098,0.370777,-0.0216225,0.796975
1.75104e+09,0.331941,-0.0326094,0.775098,0.370777,-0.0216225,0.796975
1.75104e+09,0.331941,-0.0326094,0.775098,0.370777,-0.0216225,0.796975
1.75104e+09,0.331941,-0.0326094,0.775098,0.370777,-0.0216225,0.796975
1.75104e+09,0.331941,-0.0326094,0.775098,0.370777,-0.0216225,0.796975
1.75104e+09,0.331941,-0.0326094,0.775098,0.370777,-0.0216225,0.796975
1.75104e+09,0.331941,-0.0326094,0.775098,0.370777,-0.0216225,0.796975
1.75104e+09,0.331941,-0.0326094,0.775098,0.375011,-0.0212819,0.793585
1.75104e+09,0.331336,0.0339413,0.77259,0.375011,-0.0212819,0.793585
1.75104e+09,0.331336,0.0339413,0.77259,0.375011,-0.0212819,0.793585
1.75104e+09,0.331336,0.0339413,0.77259,0.375011,-0.0212819,0.793585
1.75104e+09,0.331336,0.0339413,0.77259,0.375011,-0.0212819,0.793585
1.75104e+09,0.331336,0.0339413,0.77259,0.375011,-0.0212819,0.793585
1.75104e+09,0.331336,0.0339413,0.77259,0.375011,-0.0212819,0.793585
1.75104e+09,0.331336,0.0339413,0.77259,0.375011,-0.0212819,0.793585
1.75104e+09,0.331336,0.0339413,0.77259,0.375011,-0.0212819,0.793585
1.75104e+09,0.331336,0.0339413,0.77259,0.375011,-0.0212819,0.793585
1.75104e+09,0.331336,0.0339413,0.77259,0.379195,-0.0209223,0.790249
1.75104e+09,0.331336,0.0339413,0.77259,0.379195,-0.0209223,0.790249
1.75104e+09,0.339641,0.0274294,0.777197,0.379195,-0.0209223,0.790249
1.75104e+09,0.339641,0.0274294,0.777197,0.379195,-0.0209223,0.790249
1.75104e+09,0.339641,0.0274294,0.777197,0.379195,-0.0209223,0.790249
1.75104e+09,0.339641,0.0274294,0.777197,0.379195,-0.0209223,0.790249
1.75104e+09,0.339641,0.0274294,0.777197,0.379195,-0.0209223,0.790249
1.75104e+09,0.339641,0.0274294,0.777197,0.379195,-0.0209223,0.790249
1.75104e+09,0.339641,0.0274294,0.777197,0.379195,-0.0209223,0.790249
1.75104e+09,0.339641,0.0274294,0.777197,0.379195,-0.0209223,0.790249
1.75104e+09,0.339641,0.0274294,0.777197,0.383326,-0.0205446,0.786967
1.75104e+09,0.339641,0.0274294,0.777197,0.383326,-0.0205446,0.786967
1.75104e+09,0.339641,0.0274294,0.777197,0.383326,-0.0205446,0.786967
1.75104e+09,0.331212,0.00315614,0.785971,0.383326,-0.0205446,0.786967
1.75104e+09,0.331212,0.00315614,0.785971,0.383326,-0.0205446,0.786967
1.75104e+09,0.331212,0.00315614,0.785971,0.383326,-0.0205446,0.786967
1.75104e+09,0.331212,0.00315614,0.785971,0.383326,-0.0205446,0.786967
1.75104e+09,0.331212,0.00315614,0.785971,0.383326,-0.0205446,0.786967
1.75104e+09,0.331212,0.00315614,0.785971,0.383326,-0.0205446,0.786967
1.75104e+09,0.331212,0.00315614,0.785971,0.383326,-0.0205446,0.786967
1.75104e+09,0.331212,0.00315614,0.785971,0.387405,-0.0201498,0.78374
1.75104e+09,0.331212,0.00315614,0.785971,0.387405,-0.0201498,0.78374
1.75104e+09,0.331212,0.00315614,0.785971,0.387405,-0.0201498,0.78374
1.75104e+09,0.331212,0.00315614,0.785971,0.387405,-0.0201498,0.78374
1.75104e+09,0.36994,-0.022076,0.746976,0.387405,-0.0201498,0.78374
1.75104e+09,0.36994,-0.022076,0.746976,0.387405,-0.0201498,0.78374
1.75104e+09,0.36994,-0.022076,0.746976,0.387405,-0.0201498,0.78374
1.75104e+09,0.36994,-0.022076,0.746976,0.387405,-0.0201498,0.78374
1.75104e+09,0.36994,-0.022076,0.746976,0.387405,-0.0201498,0.78374
1.75104e+09,0.36994,-0.022076,0.746976,0.387405,-0.0201498,0.78374
1.75104e+09,0.36994,-0.022076,0.746976,0.391429,-0.0197389,0.780567
1.75104e+09,0.36994,-0.022076,0.746976,0.391429,-0.0197389,0.780567
1.75104e+09,0.36994,-0.022076,0.746976,0.391429,-0.0197389,0.780567
1.75104e+09,0.36994,-0.022076,0.746976,0.391429,-0.0197389,0.780567
1.75104e+09,0.356339,-0.0176324,0.757603,0.391429,-0.0197389,0.780567
1.75104e+09,0.356339,-0.0176324,0.757603,0.391429,-0.0197389,0.780567
1.75104e+09,0.356339,-0.0176324,0.757603,0.391429,-0.0197389,0.780567
1.75104e+09,0.356339,-0.0176324,0.757603,0.391429,-0.0197389,0.780567
1.75104e+09,0.356339,-0.0176324,0.757603,0.391429,-0.0197389,0.780567
1.75104e+09,0.356339,-0.0176324,0.757603,0.391429,-0.0197389,0.780567
1.75104e+09,0.356339,-0.0176324,0.757603,0.395399,-0.0193129,0.77745
1.75104e+09,0.356339,-0.0176324,0.757603,0.395399,-0.0193129,0.77745
1.75104e+09,0.356339,-0.0176324,0.757603,0.395399,-0.0193129,0.77745
1.75104e+09,0.356339,-0.0176324,0.757603,0.395399,-0.0193129,0.77745
1.75104e+09,0.356339,-0.0176324,0.757603,0.395399,-0.0193129,0.77745
1.75104e+09,0.363486,0.0139576,0.756067,0.395399,-0.0193129,0.77745
1.75104e+09,0.363486,0.0139576,0.756067,0.395399,-0.0193129,0.77745
1.75104e+09,0.363486,0.0139576,0.756067,0.395399,-0.0193129,0.77745
1.75104e+09,0.363486,0.0139576,0.756067,0.395399,-0.0193129,0.77745
1.75104e+09,0.363486,0.0139576,0.756067,0.399313,-0.0188726,0.774389
1.75104e+09,0.363486,0.0139576,0.756067,0.399313,-0.0188726,0.774389
1.75104e+09,0.363486,0.0139576,0.756067,0.399313,-0.0188726,0.774389
1.75104e+09,0.363486,0.0139576,0.756067,0.399313,-0.0188726,0.774389
1.75104e+09,0.363486,0.0139576,0.756067,0.399313,-0.0188726,0.774389
1.75104e+09,0.363486,0.0139576,0.756067,0.399313,-0.0188726,0.774389
1.75104e+09,0.363486,0.0139576,0.756067,0.399313,-0.0188726,0.774389
1.75104e+09,0.370568,0.0113567,0.755602,0.399313,-0.0188726,0.774389
1.75104e+09,0.370568,0.0113567,0.755602,0.399313,-0.0188726,0.774389
1.75104e+09,0.370568,0.0113567,0.755602,0.399313,-0.0188726,0.774389
1.75104e+09,0.370568,0.0113567,0.755602,0.403169,-0.0184192,0.771384
1.75104e+09,0.370568,0.0113567,0.755602,0.403169,-0.0184192,0.771384
1.75104e+09,0.370568,0.0113567,0.755602,0.403169,-0.0184192,0.771384
1.75104e+09,0.370568,0.0113567,0.755602,0.403169,-0.0184192,0.771384
1.75104e+09,0.370568,0.0113567,0.755602,0.403169,-0.0184192,0.771384
1.75104e+09,0.370568,0.0113567,0.755602,0.403169,-0.0184192,0.771384
1.75104e+09,0.370568,0.0113567,0.755602,0.403169,-0.0184192,0.771384
1.75104e+09,0.370568,0.0113567,0.755602,0.403169,-0.0184192,0.771384
1.75104e+09,0.370568,0.0113567,0.755602,0.403169,-0.0184192,0.771384
1.75104e+09,0.357456,-0.0866221,0.752903,0.403169,-0.0184192,0.771384
1.75104e+09,0.357456,-0.0866221,0.752903,0.406968,-0.0179535,0.768436
1.75104e+09,0.357456,-0.0866221,0.752903,0.406968,-0.0179535,0.768436
1.75104e+09,0.357456,-0.0866221,0.752903,0.406968,-0.0179535,0.768436
1.75104e+09,0.357456,-0.0866221,0.752903,0.406968,-0.0179535,0.768436
1.75104e+09,0.357456,-0.0866221,0.752903,0.406968,-0.0179535,0.768436
1.75104e+09,0.357456,-0.0866221,0.752903,0.406968,-0.0179535,0.768436
1.75104e+09,0.357456,-0.0866221,0.752903,0.406968,-0.0179535,0.768436
1.75104e+09,0.357456,-0.0866221,0.752903,0.406968,-0.0179535,0.768436
1.75104e+09,0.354026,-0.11783,0.753363,0.406968,-0.0179535,0.768436
1.75104e+09,0.354026,-0.11783,0.753363,0.406968,-0.0179535,0.768436
1.75104e+09,0.354026,-0.11783,0.753363,0.410706,-0.0174765,0.765544
1.75104e+09,0.354026,-0.11783,0.753363,0.410706,-0.0174765,0.765544
1.75104e+09,0.354026,-0.11783,0.753363,0.410706,-0.0174765,0.765544
1.75104e+09,0.354026,-0.11783,0.753363,0.410706,-0.0174765,0.765544
1.75104e+09,0.354026,-0.11783,0.753363,0.410706,-0.0174765,0.765544
1.75104e+09,0.354026,-0.11783,0.753363,0.410706,-0.0174765,0.765544
1.75104e+09,0.354026,-0.11783,0.753363,0.410706,-0.0174765,0.765544
1.75104e+09,0.354026,-0.11783,0.753363,0.410706,-0.0174765,0.765544
1.75104e+09,0.354026,-0.11783,0.753363,0.410706,-0.0174765,0.765544
1.75104e+09,0.391444,-0.134839,0.712166,0.410706,-0.0174765,0.765544
1.75104e+09,0.391444,-0.134839,0.712166,0.414385,-0.0169892,0.762709
1.75104e+09,0.391444,-0.134839,0.712166,0.414385,-0.0169892,0.762709
1.75104e+09,0.391444,-0.134839,0.712166,0.414385,-0.0169892,0.762709
1.75104e+09,0.391444,-0.134839,0.712166,0.414385,-0.0169892,0.762709
1.75104e+09,0.391444,-0.134839,0.712166,0.414385,-0.0169892,0.762709
1.75104e+09,0.391444,-0.134839,0.712166,0.414385,-0.0169892,0.762709
1.75104e+09,0.391444,-0.134839,0.712166,0.414385,-0.0169892,0.762709
1.75104e+09,0.391444,-0.134839,0.712166,0.414385,-0.0169892,0.762709
1.75104e+09,0.391444,-0.134839,0.712166,0.414385,-0.0169892,0.762709
1.75104e+09,0.391444,-0.134839,0.712166,0.414385,-0.0169892,0.762709
1.75104e+09,0.391444,-0.134839,0.712166,0.418002,-0.0164925,0.759932
1.75104e+09,0.436311,-0.150185,0.640765,0.418002,-0.0164925,0.759932
1.75104e+09,0.436311,-0.150185,0.640765,0.418002,-0.0164925,0.759932
1.75104e+09,0.436311,-0.150185,0.640765,0.418002,-0.0164925,0.759932
1.75104e+09,0.436311,-0.150185,0.640765,0.418002,-0.0164925,0.759932
1.75104e+09,0.436311,-0.150185,0.640765,0.418002,-0.0164925,0.759932
1.75104e+09,0.436311,-0.150185,0.640765,0.418002,-0.0164925,0.759932
1.75104e+09,0.436311,-0.150185,0.640765,0.418002,-0.0164925,0.759932
1.75104e+09,0.436311,-0.150185,0.640765,0.418002,-0.0164925,0.759932
1.75104e+09,0.436311,-0.150185,0.640765,0.418002,-0.0164925,0.759932
1.75104e+09,0.436311,-0.150185,0.640765,0.421556,-0.0159875,0.757213
1.75104e+09,0.436311,-0.150185,0.640765,0.421556,-0.0159875,0.757213
1.75104e+09,0.432708,-0.117289,0.655973,0.421556,-0.0159875,0.757213
1.75104e+09,0.432708,-0.117289,0.655973,0.421556,-0.0159875,0.757213
1.75104e+09,0.432708,-0.117289,0.655973,0.421556,-0.0159875,0.757213
1.75104e+09,0.432708,-0.117289,0.655973,0.421556,-0.0159875,0.757213
1.75104e+09,0.432708,-0.117289,0.655973,0.421556,-0.0159875,0.757213
1.75104e+09,0.432708,-0.117289,0.655973,0.421556,-0.0159875,0.757213
1.75104e+09,0.432708,-0.117289,0.655973,0.421556,-0.0159875,0.757213
1.75104e+09,0.432708,-0.117289,0.655973,0.421556,-0.0159875,0.757213
1.75104e+09,0.432708,-0.117289,0.655973,0.425047,-0.015475,0.754552
1.75104e+09,0.438972,-0.0673616,0.668383,0.425047,-0.015475,0.754552
1.75104e+09,0.438972,-0.0673616,0.668383,0.425047,-0.015475,0.754552
1.75104e+09,0.438972,-0.0673616,0.668383,0.425047,-0.015475,0.754552
1.75104e+09,0.438972,-0.0673616,0.668383,0.425047,-0.015475,0.754552
1.75104e+09,0.438972,-0.0673616,0.668383,0.425047,-0.015475,0.754552
1.75104e+09,0.438972,-0.0673616,0.668383,0.425047,-0.015475,0.754552
1.75104e+09,0.438972,-0.0673616,0.668383,0.425047,-0.015475,0.754552
1.75104e+09,0.438972,-0.0673616,0.668383,0.425047,-0.015475,0.754552
1.75104e+09,0.438972,-0.0673616,0.668383,0.425047,-0.015475,0.754552
1.75104e+09,0.438972,-0.0673616,0.668383,0.428473,-0.0149561,0.75195
1.75104e+09,0.438972,-0.0673616,0.668383,0.428473,-0.0149561,0.75195
1.75104e+09,0.438972,-0.0673616,0.668383,0.428473,-0.0149561,0.75195
1.75104e+09,0.424143,0.0161611,0.677342,0.428473,-0.0149561,0.75195
1.75104e+09,0.424143,0.0161611,0.677342,0.428473,-0.0149561,0.75195
1.75104e+09,0.424143,0.0161611,0.677342,0.428473,-0.0149561,0.75195
1.75104e+09,0.424143,0.0161611,0.677342,0.428473,-0.0149561,0.75195
1.75104e+09,0.424143,0.0161611,0.677342,0.428473,-0.0149561,0.75195
1.75104e+09,0.424143,0.0161611,0.677342,0.428473,-0.0149561,0.75195
1.75104e+09,0.424143,0.0161611,0.677342,0.428473,-0.0149561,0.75195
1.75104e+09,0.424143,0.0161611,0.677342,0.431833,-0.0144318,0.749406
1.75104e+09,0.424143,0.0161611,0.677342,0.431833,-0.0144318,0.749406
1.75104e+09,0.424143,0.0161611,0.677342,0.431833,-0.0144318,0.749406
1.75104e+09,0.424143,0.0161611,0.677342,0.431833,-0.0144318,0.749406
1.75104e+09,0.432798,0.0241503,0.664433,0.431833,-0.0144318,0.749406
1.75104e+09,0.432798,0.0241503,0.664433,0.431833,-0.0144318,0.749406
1.75104e+09,0.432798,0.0241503,0.664433,0.431833,-0.0144318,0.749406
1.75104e+09,0.432798,0.0241503,0.664433,0.431833,-0.0144318,0.749406
1.75104e+09,0.432798,0.0241503,0.664433,0.431833,-0.0144318,0.749406
1.75104e+09,0.432798,0.0241503,0.664433,0.431833,-0.0144318,0.749406
1.75104e+09,0.432798,0.0241503,0.664433,0.435126,-0.0139029,0.746922
1.75104e+09,0.432798,0.0241503,0.664433,0.435126,-0.0139029,0.746922
1.75104e+09,0.432798,0.0241503,0.664433,0.435126,-0.0139029,0.746922
1.75104e+09,0.456276,0.000354403,0.647113,0.435126,-0.0139029,0.746922
1.75104e+09,0.456276,0.000354403,0.647113,0.435126,-0.0139029,0.746922
1.75104e+09,0.456276,0.000354403,0.647113,0.435126,-0.0139029,0.746922
1.75104e+09,0.456276,0.000354403,0.647113,0.435126,-0.0139029,0.746922
1.75104e+09,0.456276,0.000354403,0.647113,0.435126,-0.0139029,0.746922
1.75104e+09,0.456276,0.000354403,0.647113,0.435126,-0.0139029,0.746922
1.75104e+09,0.456276,0.000354403,0.647113,0.438351,-0.0133704,0.744498
1.75104e+09,0.456276,0.000354403,0.647113,0.438351,-0.0133704,0.744498
1.75104e+09,0.456276,0.000354403,0.647113,0.438351,-0.0133704,0.744498
1.75104e+09,0.456276,0.000354403,0.647113,0.438351,-0.0133704,0.744498
1.75104e+09,0.456276,0.000354403,0.647113,0.438351,-0.0133704,0.744498
1.75104e+09,0.456276,0.000354403,0.647113,0.438351,-0.0133704,0.744498
1.75104e+09,0.468996,-0.0337844,0.636119,0.438351,-0.0133704,0.744498
1.75104e+09,0.468996,-0.0337844,0.636119,0.438351,-0.0133704,0.744498
1.75104e+09,0.468996,-0.0337844,0.636119,0.438351,-0.0133704,0.744498
1.75104e+09,0.468996,-0.0337844,0.636119,0.438351,-0.0133704,0.744498
1.75104e+09,0.468996,-0.0337844,0.636119,0.441507,-0.0128354,0.742133
1.75104e+09,0.468996,-0.0337844,0.636119,0.441507,-0.0128354,0.742133
1.75104e+09,0.468996,-0.0337844,0.636119,0.441507,-0.0128354,0.742133
1.75104e+09,0.468996,-0.0337844,0.636119,0.441507,-0.0128354,0.742133
1.75104e+09,0.468996,-0.0337844,0.636119,0.441507,-0.0128354,0.742133
1.75104e+09,0.468996,-0.0337844,0.636119,0.441507,-0.0128354,0.742133
1.75104e+09,0.468996,-0.0337844,0.636119,0.441507,-0.0128354,0.742133
1.75104e+09,0.471961,-0.0705369,0.638416,0.441507,-0.0128354,0.742133
1.75104e+09,0.471961,-0.0705369,0.638416,0.441507,-0.0128354,0.742133
1.75104e+09,0.471961,-0.0705369,0.638416,0.441507,-0.0128354,0.742133
1.75104e+09,0.471961,-0.0705369,0.638416,0.444593,-0.0122988,0.739829
1.75104e+09,0.471961,-0.0705369,0.638416,0.444593,-0.0122988,0.739829
1.75104e+09,0.471961,-0.0705369,0.638416,0.444593,-0.0122988,0.739829
1.75104e+09,0.471961,-0.0705369,0.638416,0.444593,-0.0122988,0.739829
1.75104e+09,0.471961,-0.0705369,0.638416,0.444593,-0.0122988,0.739829
1.75104e+09,0.471961,-0.0705369,0.638416,0.444593,-0.0122988,0.739829
1.75104e+09,0.471961,-0.0705369,0.638416,0.444593,-0.0122988,0.739829
1.75104e+09,0.471961,-0.0705369,0.638416,0.444593,-0.0122988,0.739829
1.75104e+09,0.451192,-0.0899488,0.661184,0.444593,-0.0122988,0.739829
1.75104e+09,0.451192,-0.0899488,0.661184,0.444593,-0.0122988,0.739829
1.75104e+09,0.451192,-0.0899488,0.661184,0.447607,-0.0117615,0.737586
1.75104e+09,0.451192,-0.0899488,0.661184,0.447607,-0.0117615,0.737586
1.75104e+09,0.451192,-0.0899488,0.661184,0.447607,-0.0117615,0.737586
1.75104e+09,0.451192,-0.0899488,0.661184,0.447607,-0.0117615,0.737586
1.75104e+09,0.451192,-0.0899488,0.661184,0.447607,-0.0117615,0.737586
1.75104e+09,0.451192,-0.0899488,0.661184,0.447607,-0.0117615,0.737586
1.75104e+09,0.451192,-0.0899488,0.661184,0.447607,-0.0117615,0.737586
1.75104e+09,0.451192,-0.0899488,0.661184,0.447607,-0.0117615,0.737586
1.75104e+09,0.432772,-0.0666151,0.681121,0.447607,-0.0117615,0.737586
